PS-10_082_47_06_17_13_51_57_0,0,413
PS-10_082_47_06_17_13_51_57_1,4,413
PS-10_082_50_06_17_14_00_48_0,0,295
PS-10_083_47_06_17_14_44_49_0,0,420
PS-10_083_47_06_17_14_44_49_1,0,420
PS-10_083_50_06_17_14_53_15_0,0,572
PS-10_083_50_06_17_14_53_15_1,0,572
PS-10_083_50_06_17_14_53_15_2,1,572
PS-10_084_47_06_17_16_53_39_0,0,412
PS-10_084_47_06_17_16_53_39_1,0,412
PS-10_084_50_06_17_17_01_40_0,14,573
PS-10_084_50_06_17_17_01_40_1,0,573
PS-10_084_50_06_17_17_01_40_2,0,573
PS-10_085_47_06_17_17_03_28_0,0,305
PS-10_085_50_06_17_17_10_46_0,0,234
PS-10_086_47_06_17_11_05_00_0,0,416
PS-10_086_47_06_17_11_05_00_1,0,416
PS-10_086_50_06_17_11_13_01_0,0,295
PS-10_087_47_06_15_19_45_29_0,0,415
PS-10_087_47_06_15_19_45_29_1,0,415
PS-10_087_47_06_15_19_45_29_2,0,415
PS-10_087_50_06_15_19_53_38_0,0,614
PS-10_087_50_06_15_19_53_38_1,0,614
PS-10_087_50_06_15_19_53_38_2,0,614
PS-10_087_50_06_15_19_53_38_3,0,614
PS-10_090_50_06_17_13_02_02_0,0,407
PS-10_090_50_06_17_13_02_02_1,5,407
PS-10_092_47_06_18_20_04_52_0,0,515
PS-10_092_47_06_18_20_04_52_1,0,515
PS-10_092_47_06_18_20_04_52_2,0,515
PS-10_092_50_06_18_20_15_04_0,0,519
PS-10_092_50_06_18_20_15_04_1,0,519
PS-10_092_50_06_18_20_15_04_2,0,519
PS-10_093_47_06_18_20_04_07_0,0,312
PS-10_093_47_06_18_20_04_07_1,0,312
PS-10_093_50_06_18_20_10_47_0,0,568
PS-10_093_50_06_18_20_10_47_1,0,568
PS-10_093_50_06_18_20_10_47_2,0,568
PS-10_094_47_06_19_13_17_20_0,0,284
PS-10_094_50_06_19_13_23_17_0,0,638
PS-10_094_50_06_19_13_23_17_1,0,638
PS-10_094_50_06_19_13_23_17_2,0,638
PS-10_094_50_06_19_13_23_17_3,0,638
PS-10_095_47_06_18_13_40_16_0,0,178
PS-10_095_50_06_18_13_44_46_0,0,324
PS-10_095_50_06_18_13_44_46_1,0,324
PS-10_096_47_06_19_16_37_27_0,0,405
PS-10_096_47_06_19_16_37_27_1,0,405
PS-10_096_50_06_19_16_45_28_0,0,538
PS-10_096_50_06_19_16_45_28_1,0,538
PS-10_096_50_06_19_16_45_28_2,0,538
PS-10_097_47_06_19_16_49_53_0,0,408
PS-10_097_47_06_19_16_49_53_1,0,408
PS-10_097_50_06_19_16_57_50_0,0,571
PS-10_097_50_06_19_16_57_50_1,0,571
PS-10_097_50_06_19_16_57_50_2,0,571
PS-10_098_47_06_19_19_20_35_0,0,322
PS-10_098_47_06_19_19_20_35_1,0,322
PS-10_098_50_06_19_19_27_14_0,0,570
PS-10_098_50_06_19_19_27_14_1,0,570
PS-10_098_50_06_19_19_27_14_2,0,570
PS-10_099_47_06_26_19_12_05_0,0,412
PS-10_099_47_06_26_19_12_05_1,0,412
PS-10_099_50_06_26_19_20_15_0,0,564
PS-10_099_50_06_26_19_20_15_1,0,564
PS-10_099_50_06_26_19_20_15_2,0,564
PS-10_101_47_06_15_11_12_15_0,0,347
PS-10_101_47_06_15_11_12_15_1,0,347
PS-10_101_50_06_15_11_19_38_0,0,173
PS-10_102_47_06_27_10_37_45_0,3,220
PS-10_102_50_06_27_10_42_46_0,0,426
PS-10_102_50_06_27_10_42_46_1,0,426
PS-10_103_47_06_27_10_52_21_0,0,325
PS-10_103_47_06_27_10_52_21_1,0,325
PS-10_103_50_06_27_10_58_55_0,0,299
PS-10_103_50_06_27_10_58_55_1,0,299
PS-10_104_47_07_02_13_26_20_0,0,279
PS-10_104_50_07_02_13_32_12_0,0,291
PS-10_105_47_06_27_13_51_13_0,0,412
PS-10_105_47_06_27_13_51_13_1,0,412
PS-10_105_50_06_27_13_59_26_0,0,333
PS-10_105_50_06_27_13_59_26_1,0,333
PS-10_106_47_06_28_13_58_17_0,0,402
PS-10_106_47_06_28_13_58_17_1,0,402
PS-10_106_50_06_28_14_06_39_0,0,556
PS-10_106_50_06_28_14_06_39_1,0,556
PS-10_106_50_06_28_14_06_39_2,0,556
PS-10_107_47_06_28_14_14_33_0,0,416
PS-10_107_47_06_28_14_14_33_1,0,416
PS-10_107_50_06_28_14_22_54_0,0,565
PS-10_107_50_06_28_14_22_54_1,0,565
PS-10_107_50_06_28_14_22_54_2,0,565
PS-10_108_47_06_28_16_29_15_0,0,442
PS-10_108_47_06_28_16_29_15_1,0,442
PS-10_108_50_06_28_16_37_53_0,0,395
PS-10_108_50_06_28_16_37_53_1,0,395
PS-10_109_47_06_28_17_40_17_0,0,409
PS-10_109_47_06_28_17_40_17_1,0,409
PS-10_113_47_06_28_19_17_00_0,0,413
PS-10_113_47_06_28_19_17_00_1,0,413
PS-10_113_50_06_28_19_24_55_0,0,537
PS-10_113_50_06_28_19_24_55_1,0,537
PS-10_113_50_06_28_19_24_55_2,0,537
PS-10_114_47_07_02_15_53_28_0,0,414
PS-10_114_47_07_02_15_53_28_1,0,414
PS-10_114_50_07_02_16_01_48_0,0,572
PS-10_114_50_07_02_16_01_48_1,0,572
PS-10_114_50_07_02_16_01_48_2,1,572
PS-10_114_50_07_02_16_01_48_3,0,572
PS-9_001_11_05_21_12_08_37_0,0,347
PS-9_001_11_05_21_12_08_37_1,0,347
PS-9_001_21_05_21_12_23_12_0,0,1138
PS-9_001_21_05_21_12_23_12_1,0,1138
PS-9_001_21_05_21_12_23_12_2,0,1138
PS-9_001_21_05_21_12_23_12_3,0,1138
PS-9_001_21_05_21_12_23_12_4,0,1138
PS-9_001_21_05_21_12_23_12_5,0,1138
PS-9_001_21_05_21_12_23_12_6,0,1138
PS-9_001_42_05_21_13_30_00_0,0,207
PS-9_001_45_05_21_13_35_03_0,0,262
PS-9_002_11_05_21_12_05_40_0,0,370
PS-9_002_11_05_21_12_05_40_1,0,370
PS-9_002_21_05_21_12_19_02_0,0,405
PS-9_002_21_05_21_12_19_02_1,0,405
PS-9_002_42_05_21_13_22_46_0,0,212
PS-9_002_45_05_21_13_27_35_0,0,295
PS-9_003_21_05_21_15_06_24_0,0,879
PS-9_003_21_05_21_15_06_24_1,0,879
PS-9_003_21_05_21_15_06_24_2,0,879
PS-9_003_21_05_21_15_06_24_3,0,879
PS-9_003_21_05_21_15_06_24_4,0,879
PS-9_003_42_05_21_16_05_48_0,0,211
PS-9_003_45_05_21_16_10_55_0,0,330
PS-9_004_21_05_21_15_13_29_0,0,1471
PS-9_004_21_05_21_15_13_29_1,0,1471
PS-9_004_21_05_21_15_13_29_2,0,1471
PS-9_004_21_05_21_15_13_29_3,0,1471
PS-9_004_21_05_21_15_13_29_4,0,1471
PS-9_004_21_05_21_15_13_29_5,0,1471
PS-9_004_21_05_21_15_13_29_6,0,1471
PS-9_004_21_05_21_15_13_29_7,0,1471
PS-9_004_21_05_21_15_13_29_8,0,1471
PS-9_004_42_05_21_16_28_33_0,0,209
PS-9_004_45_05_21_16_33_43_0,0,542
PS-9_004_45_05_21_16_33_43_1,0,542
PS-9_004_45_05_21_16_33_43_2,0,542
PS-9_005_11_05_25_12_28_57_0,2,391
PS-9_005_11_05_25_12_28_57_1,0,391
PS-9_005_21_05_25_12_43_49_0,0,1569
PS-9_005_21_05_25_12_43_49_1,0,1569
PS-9_005_21_05_25_12_43_49_2,0,1569
PS-9_005_21_05_25_12_43_49_3,0,1569
PS-9_005_21_05_25_12_43_49_4,0,1569
PS-9_005_21_05_25_12_43_49_5,0,1569
PS-9_005_21_05_25_12_43_49_6,0,1569
PS-9_005_21_05_25_12_43_49_7,0,1569
PS-9_005_42_05_25_14_11_04_0,0,212
PS-9_005_45_05_25_14_16_06_0,0,296
PS-9_006_11_05_25_12_23_59_0,0,469
PS-9_006_11_05_25_12_23_59_1,0,469
PS-9_006_21_05_25_12_36_48_0,0,764
PS-9_006_21_05_25_12_36_48_1,0,764
PS-9_006_21_05_25_12_36_48_2,0,764
PS-9_006_21_05_25_12_36_48_3,0,764
PS-9_006_42_05_25_13_28_18_0,1,208
PS-9_006_45_05_25_13_33_03_0,0,293
PS-9_007_11_05_22_14_41_39_0,1,341
PS-9_007_11_05_22_14_41_39_1,0,341
PS-9_007_21_05_22_14_52_48_0,0,724
PS-9_007_21_05_22_14_52_48_1,0,724
PS-9_007_21_05_22_14_52_48_2,0,724
PS-9_007_21_05_22_14_52_48_3,0,724
PS-9_007_21_05_22_14_52_48_4,0,724
PS-9_007_42_05_22_15_44_23_0,0,208
PS-9_007_45_05_22_15_49_17_0,0,258
PS-9_008_11_05_22_14_55_45_0,4,328
PS-9_008_21_05_22_15_08_02_0,7,1022
PS-9_008_21_05_22_15_08_02_1,0,1022
PS-9_008_21_05_22_15_08_02_2,0,1022
PS-9_008_21_05_22_15_08_02_3,0,1022
PS-9_008_21_05_22_15_08_02_4,0,1022
PS-9_008_21_05_22_15_08_02_5,0,1022
PS-9_008_42_05_22_16_07_08_0,0,208
PS-9_008_45_05_22_16_12_30_0,0,293
PS-9_009_11_05_24_19_02_38_0,0,337
PS-9_009_11_05_24_19_02_38_1,0,337
PS-9_009_21_05_24_19_15_09_0,16,1015
PS-9_009_21_05_24_19_15_09_1,0,1015
PS-9_009_21_05_24_19_15_09_2,0,1015
PS-9_009_21_05_24_19_15_09_3,0,1015
PS-9_009_21_05_24_19_15_09_4,0,1015
PS-9_009_21_05_24_19_15_09_5,1,1015
PS-9_009_42_05_24_20_11_19_0,0,208
PS-9_009_45_05_24_20_16_02_0,0,539
PS-9_009_45_05_24_20_16_02_1,0,539
PS-9_009_45_05_24_20_16_02_2,1,539
PS-9_011_11_05_20_10_03_57_0,0,367
PS-9_011_11_05_20_10_03_57_1,0,367
PS-9_011_21_05_20_10_18_37_0,9,1141
PS-9_011_21_05_20_10_18_37_1,0,1141
PS-9_011_21_05_20_10_18_37_2,0,1141
PS-9_011_21_05_20_10_18_37_3,0,1141
PS-9_011_21_05_20_10_18_37_4,0,1141
PS-9_011_21_05_20_10_18_37_5,0,1141
PS-9_011_21_05_20_10_18_37_6,0,1141
PS-9_011_42_05_20_11_32_47_0,0,210
PS-9_011_45_05_20_11_37_59_0,0,437
PS-9_011_45_05_20_11_37_59_1,0,437
PS-9_012_11_05_20_10_17_29_0,0,376
PS-9_012_11_05_20_10_17_29_1,0,376
PS-9_012_21_05_20_10_48_07_0,0,1003
PS-9_012_21_05_20_10_48_07_1,0,1003
PS-9_012_21_05_20_10_48_07_2,0,1003
PS-9_012_21_05_20_10_48_07_3,0,1003
PS-9_012_21_05_20_10_48_07_4,0,1003
PS-9_012_21_05_20_10_48_07_5,0,1003
PS-9_012_42_05_20_11_57_08_0,0,210
PS-9_012_45_05_20_12_02_42_0,0,541
PS-9_012_45_05_20_12_02_42_1,0,541
PS-9_012_45_05_20_12_02_42_2,0,541
PS-9_013_11_05_20_12_36_20_0,0,596
PS-9_013_11_05_20_12_36_20_1,0,596
PS-9_013_11_05_20_12_36_20_2,1,596
PS-9_013_11_05_20_12_36_20_3,0,596
PS-9_013_21_05_20_12_50_49_0,0,817
PS-9_013_21_05_20_12_50_49_1,0,817
PS-9_013_21_05_20_12_50_49_2,0,817
PS-9_013_21_05_20_12_50_49_3,0,817
PS-9_013_21_05_20_12_50_49_4,2,817
PS-9_013_45_05_20_13_42_39_0,0,205
PS-9_014_11_05_20_13_08_53_0,0,324
PS-9_014_21_05_20_13_19_14_0,1,623
PS-9_014_21_05_20_13_19_14_1,0,623
PS-9_014_21_05_20_13_19_14_2,0,623
PS-9_014_42_05_20_14_12_23_0,0,214
PS-9_014_45_05_20_14_17_36_0,1,321
PS-9_014_45_05_20_14_17_36_1,0,321
PS-9_015_11_05_26_12_55_24_0,0,376
PS-9_015_11_05_26_12_55_24_1,0,376
PS-9_015_21_05_26_13_05_49_0,0,576
PS-9_015_21_05_26_13_05_49_1,0,576
PS-9_015_21_05_26_13_05_49_2,0,576
PS-9_015_42_05_26_13_40_19_0,0,208
PS-9_015_45_05_26_13_45_12_0,0,258
PS-9_016_11_05_24_13_05_22_0,0,313
PS-9_016_11_05_24_13_05_22_1,0,313
PS-9_016_21_05_24_13_17_42_0,0,757
PS-9_016_21_05_24_13_17_42_1,0,757
PS-9_016_21_05_24_13_17_42_2,0,757
PS-9_016_21_05_24_13_17_42_3,0,757
